yearstart,locationabbr,stratificationcategory1,stratification1,overweight_value,obesity_value,obesity_high_risk,overweight_high_risk
2021,IA,Education,College graduate,36.0,32.7,1,1
2021,IA,Education,High school graduate,33.0,37.0,1,0
2021,IA,Education,Less than high school,30.2,40.8,1,0
2021,IA,Education,Some college or technical school,35.0,37.7,1,1
2021,IA,Income,"$15,000 - $24,999",34.3,33.3,1,0
2021,IA,Income,"$25,000 - $34,999",29.2,37.9,1,0
2021,IA,Income,"$35,000 - $49,999",35.8,38.0,1,1
2021,IA,Income,"$50,000 - $74,999",35.4,37.7,1,1
2021,IA,Income,"$75,000 or greater",34.7,36.9,1,0
2021,IA,Income,Data not reported,35.5,34.0,1,1
2021,IA,Income,"Less than $15,000",26.8,46.1,1,0
2021,IA,Race/Ethnicity,2 or more races,33.9,33.1,1,0
2021,IA,Race/Ethnicity,American Indian/Alaska Native,28.1,45.2,1,0
2021,IA,Race/Ethnicity,Asian,28.4,14.8,0,0
2021,IA,Race/Ethnicity,Hispanic,36.4,36.3,1,1
2021,IA,Race/Ethnicity,Non-Hispanic Black,29.2,41.6,1,0
2021,IA,Race/Ethnicity,Non-Hispanic White,34.6,36.6,1,0
2021,IA,Sex,Female,29.5,36.4,1,0
2021,IA,Sex,Male,38.8,36.4,1,1
2021,IA,Total,Total,34.3,36.4,1,0
2021,ID,Age (years),18 - 24,29.6,16.0,0,0
2021,ID,Age (years),25 - 34,34.2,31.0,0,0
2021,ID,Age (years),35 - 44,35.9,37.7,1,1
2021,ID,Age (years),45 - 54,37.1,38.4,1,1
2021,ID,Age (years),55 - 64,37.4,38.1,1,1
2021,ID,Age (years),65 or older,38.9,27.7,0,1
2021,ID,Education,College graduate,38.2,27.0,0,1
2021,ID,Education,High school graduate,33.6,33.9,1,0
2021,ID,Education,Less than high school,28.6,31.9,1,0
2021,ID,Education,Some college or technical school,37.9,32.9,1,1
2021,ID,Income,"$15,000 - $24,999",31.6,34.1,1,0
2021,ID,Income,"$25,000 - $34,999",32.6,35.2,1,0
2021,ID,Income,"$35,000 - $49,999",35.8,33.1,1,1
2021,ID,Income,"$50,000 - $74,999",38.5,32.1,1,1
2021,ID,Income,"$75,000 or greater",38.3,32.0,1,1
2021,ID,Income,Data not reported,37.7,27.1,0,1
2021,ID,Income,"Less than $15,000",25.0,43.7,1,0
2021,ID,Race/Ethnicity,2 or more races,43.7,27.0,0,1
2021,ID,Race/Ethnicity,American Indian/Alaska Native,42.6,39.1,1,1
2021,ID,Race/Ethnicity,Hispanic,34.1,36.3,1,0
2021,ID,Race/Ethnicity,Non-Hispanic White,36.0,31.0,0,1
2021,ID,Sex,Female,30.9,31.8,1,0
2021,ID,Sex,Male,40.6,31.4,0,1
2021,ID,Total,Total,35.9,31.6,0,1
2021,IL,Age (years),18 - 24,27.1,19.3,0,0
2021,IL,Age (years),25 - 34,32.9,33.1,1,0
2021,IL,Age (years),35 - 44,29.6,38.8,1,0
2021,IL,Age (years),45 - 54,34.2,38.5,1,0
2021,IL,Age (years),55 - 64,37.7,40.0,1,1
2021,IL,Age (years),65 or older,41.3,32.4,1,1
2021,IL,Education,College graduate,37.6,24.4,0,1
2021,IL,Education,High school graduate,30.9,36.1,1,0
2021,IL,Education,Less than high school,36.2,36.5,1,1
2021,IL,Education,Some college or technical school,34.0,41.9,1,0
2021,IL,Income,"$15,000 - $24,999",31.8,35.4,1,0
2021,IL,Income,"$25,000 - $34,999",29.4,42.2,1,0
2021,IL,Income,"$35,000 - $49,999",40.0,39.5,1,1
2021,IL,Income,"$50,000 - $74,999",30.4,39.1,1,0
2021,IL,Income,"$75,000 or greater",35.0,32.4,1,1
2021,IL,Income,Data not reported,36.1,29.2,0,1
2021,IL,Income,"Less than $15,000",30.2,44.4,1,0
2021,IL,Race/Ethnicity,Asian,38.6,10.6,0,1
2021,IL,Race/Ethnicity,Hispanic,34.7,45.5,1,0
2021,IL,Race/Ethnicity,Non-Hispanic Black,34.5,38.1,1,0
2021,IL,Race/Ethnicity,Non-Hispanic White,34.0,33.1,1,0
2021,IL,Sex,Female,29.8,34.7,1,0
2021,IL,Sex,Male,39.1,33.6,1,1
2021,IL,Total,Total,34.5,34.2,1,0
2021,IN,Age (years),18 - 24,25.2,22.5,0,0
2021,IN,Age (years),25 - 34,32.8,36.0,1,0
2021,IN,Age (years),35 - 44,33.5,41.1,1,0
2021,IN,Age (years),45 - 54,32.9,42.1,1,0
2021,IN,Age (years),55 - 64,33.9,41.9,1,0
2021,IN,Age (years),65 or older,38.4,33.1,1,1
2021,IN,Education,College graduate,36.1,32.6,1,1
2021,IN,Education,High school graduate,33.0,35.9,1,0
2021,IN,Education,Less than high school,28.5,39.5,1,0
2021,IN,Education,Some college or technical school,33.4,38.7,1,0
2021,IN,Income,"$15,000 - $24,999",26.8,44.3,1,0
2021,IN,Income,"$25,000 - $34,999",32.5,38.7,1,0
2021,IN,Income,"$35,000 - $49,999",32.7,37.4,1,0
2021,IN,Income,"$50,000 - $74,999",35.3,37.1,1,1
2021,IN,Income,"$75,000 or greater",33.5,39.0,1,0
2021,IN,Income,Data not reported,35.7,31.4,0,1
2021,IN,Income,"Less than $15,000",25.6,40.6,1,0
2021,IN,Race/Ethnicity,2 or more races,25.4,42.0,1,0
2021,IN,Race/Ethnicity,American Indian/Alaska Native,30.7,33.2,1,0
2021,IN,Race/Ethnicity,Asian,25.3,10.4,0,0
2021,IN,Race/Ethnicity,Hispanic,32.6,42.4,1,0
2021,IN,Race/Ethnicity,Non-Hispanic Black,27.4,46.5,1,0
2021,IN,Race/Ethnicity,Non-Hispanic White,34.3,35.4,1,0
2021,IN,Race/Ethnicity,Other,40.8,34.9,1,1
2021,IN,Sex,Female,27.6,38.2,1,0
2021,IN,Sex,Male,38.9,34.4,1,1
2021,IN,Total,Total,33.3,36.3,1,0
2021,KS,Age (years),18 - 24,28.4,22.2,0,0
2021,KS,Age (years),25 - 34,32.1,37.1,1,0
2021,KS,Age (years),35 - 44,34.6,40.9,1,0
2021,KS,Age (years),45 - 54,35.3,42.7,1,1
2021,KS,Age (years),55 - 64,34.1,42.8,1,0
2021,KS,Age (years),65 or older,39.4,31.1,0,1
2021,KS,Education,College graduate,37.8,30.1,0,1
2021,KS,Education,High school graduate,32.7,38.3,1,0
2021,KS,Education,Less than high school,27.8,39.5,1,0
2021,KS,Education,Some college or technical school,34.6,38.8,1,0
2021,KS,Income,"$15,000 - $24,999",31.3,37.5,1,0
2021,KS,Income,"$25,000 - $34,999",33.9,40.3,1,0
2021,KS,Income,"$35,000 - $49,999",36.4,36.1,1,1
2021,KS,Income,"$50,000 - $74,999",34.4,39.1,1,0
2021,KS,Income,"$75,000 or greater",33.4,38.0,1,0
2021,KS,Income,Data not reported,36.1,31.8,1,1
2021,KS,Income,"Less than $15,000",24.7,41.2,1,0
2021,KS,Race/Ethnicity,2 or more races,31.2,39.1,1,0
2021,KS,Race/Ethnicity,American Indian/Alaska Native,27.2,45.7,1,0
2021,KS,Race/Ethnicity,Asian,36.0,11.0,0,1
2021,KS,Race/Ethnicity,Hispanic,38.3,41.0,1,1
2021,KS,Race/Ethnicity,Non-Hispanic Black,30.4,38.7,1,0
2021,KS,Race/Ethnicity,Non-Hispanic White,34.3,35.6,1,0
2021,KS,Race/Ethnicity,Other,24.7,55.8,1,0
2021,KS,Sex,Female,28.8,36.8,1,0
2021,KS,Sex,Male,39.7,35.3,1,1
2021,KS,Total,Total,34.4,36.0,1,0
2021,KY,Age (years),18 - 24,23.1,28.2,0,0
2021,KY,Age (years),25 - 34,27.9,41.6,1,0
2021,KY,Age (years),35 - 44,32.8,43.4,1,0
2021,KY,Age (years),45 - 54,32.4,49.0,1,0
2021,KY,Age (years),55 - 64,34.7,43.6,1,0
2021,KY,Age (years),65 or older,36.6,35.3,1,1
2021,KY,Education,College graduate,39.7,31.4,0,1
2021,KY,Education,High school graduate,31.5,41.7,1,0
2021,KY,Education,Less than high school,22.9,44.3,1,0
2021,KY,Education,Some college or technical school,30.3,44.0,1,0
2021,KY,Income,"$15,000 - $24,999",27.2,48.8,1,0
2021,KY,Income,"$25,000 - $34,999",25.1,47.8,1,0
2021,KY,Income,"$35,000 - $49,999",33.0,39.3,1,0
2021,KY,Income,"$50,000 - $74,999",36.8,41.0,1,1
2021,KY,Income,"$75,000 or greater",39.0,38.6,1,1
2021,KY,Income,Data not reported,33.7,35.5,1,0
2021,KY,Income,"Less than $15,000",18.5,45.5,1,0
2021,KY,Race/Ethnicity,2 or more races,24.5,47.1,1,0
2021,KY,Race/Ethnicity,Hispanic,33.9,41.3,1,0
2021,KY,Race/Ethnicity,Non-Hispanic Black,26.4,46.8,1,0
2021,KY,Race/Ethnicity,Non-Hispanic White,32.4,40.0,1,0
2021,KY,Sex,Female,28.0,40.9,1,0
2021,KY,Sex,Male,35.9,39.8,1,1
2021,KY,Total,Total,31.9,40.3,1,0
2021,LA,Age (years),18 - 24,26.3,23.0,0,0
2021,LA,Age (years),25 - 34,31.9,36.7,1,0
2021,LA,Age (years),35 - 44,33.8,42.8,1,0
2021,LA,Age (years),45 - 54,31.2,44.9,1,0
2021,LA,Age (years),55 - 64,31.7,45.9,1,0
2021,LA,Age (years),65 or older,36.0,35.3,1,1
2021,LA,Education,College graduate,35.0,34.4,1,1
2021,LA,Education,High school graduate,31.4,40.5,1,0
2021,LA,Education,Less than high school,27.7,41.8,1,0
2021,LA,Education,Some college or technical school,33.7,38.3,1,0
2021,LA,Income,"$15,000 - $24,999",26.9,45.4,1,0
2021,LA,Income,"$25,000 - $34,999",25.0,41.5,1,0
2021,LA,Income,"$35,000 - $49,999",34.7,39.2,1,0
2021,LA,Income,"$50,000 - $74,999",31.3,42.9,1,0
2021,LA,Income,"$75,000 or greater",39.6,38.9,1,1
2021,LA,Income,Data not reported,35.4,32.7,1,1
2021,LA,Income,"Less than $15,000",27.2,43.0,1,0
2021,LA,Race/Ethnicity,2 or more races,31.2,30.0,0,0
2021,LA,Race/Ethnicity,Hispanic,36.5,34.6,1,1
2021,LA,Race/Ethnicity,Non-Hispanic Black,29.4,45.2,1,0
2021,LA,Race/Ethnicity,Non-Hispanic White,33.2,36.8,1,0
2021,LA,Sex,Female,28.7,41.2,1,0
2021,LA,Sex,Male,36.2,36.0,1,1
2021,LA,Total,Total,32.4,38.6,1,0
2021,MA,Age (years),18 - 24,21.7,12.8,0,0
2021,MA,Age (years),25 - 34,30.8,25.7,0,0
2021,MA,Age (years),35 - 44,31.9,31.6,0,0
2021,MA,Age (years),45 - 54,36.3,30.2,0,1
2021,MA,Age (years),55 - 64,37.9,34.6,1,1
2021,MA,Age (years),65 or older,39.3,26.3,0,1
2021,MA,Education,College graduate,35.7,21.2,0,1
2021,MA,Education,High school graduate,32.1,32.1,1,0
2021,MA,Education,Less than high school,30.6,35.1,1,0
2021,MA,Education,Some college or technical school,33.9,30.1,0,0
2021,MA,Income,"$15,000 - $24,999",32.5,34.0,1,0
2021,MA,Income,"$25,000 - $34,999",24.7,39.0,1,0
2021,MA,Income,"$35,000 - $49,999",33.5,28.9,0,0
2021,MA,Income,"$50,000 - $74,999",39.0,27.0,0,1
2021,MA,Income,"$75,000 or greater",40.3,27.4,0,1
2021,MA,Income,Data not reported,33.0,24.6,0,0
2021,MA,Income,"Less than $15,000",34.2,34.9,1,0
2021,MA,Race/Ethnicity,2 or more races,41.6,27.7,0,1
2021,MA,Race/Ethnicity,Asian,28.2,11.3,0,0
2021,MA,Race/Ethnicity,Hispanic,32.2,36.0,1,0
2021,MA,Race/Ethnicity,Non-Hispanic Black,37.1,35.3,1,1
2021,MA,Race/Ethnicity,Non-Hispanic White,34.3,26.8,0,0
2021,MA,Sex,Female,28.9,27.1,0,0
2021,MA,Sex,Male,38.7,27.7,0,1
2021,MA,Total,Total,33.9,27.4,0,0
2021,MD,Age (years),18 - 24,23.2,19.7,0,0
2021,MD,Age (years),25 - 34,33.6,34.7,1,0
2021,MD,Age (years),35 - 44,35.8,37.0,1,1
2021,MD,Age (years),45 - 54,34.3,40.9,1,0
2021,MD,Age (years),55 - 64,33.5,40.4,1,0
2021,MD,Age (years),65 or older,37.8,30.1,0,1
2021,MD,Education,College graduate,36.7,27.3,0,1
2021,MD,Education,High school graduate,31.6,38.4,1,0
2021,MD,Education,Less than high school,36.2,39.4,1,1
2021,MD,Education,Some college or technical school,31.3,38.9,1,0
2021,MD,Income,"$15,000 - $24,999",33.6,36.0,1,0
2021,MD,Income,"$25,000 - $34,999",34.4,36.5,1,0
2021,MD,Income,"$35,000 - $49,999",35.4,40.7,1,1
2021,MD,Income,"$50,000 - $74,999",32.2,38.3,1,0
2021,MD,Income,"$75,000 or greater",34.4,34.8,1,0
2021,MD,Income,Data not reported,34.1,31.2,0,0
2021,MD,Income,"Less than $15,000",30.0,38.1,1,0
2021,MD,Race/Ethnicity,2 or more races,32.4,32.3,1,0
2021,MD,Race/Ethnicity,American Indian/Alaska Native,40.1,31.6,0,1
2021,MD,Race/Ethnicity,Asian,31.5,16.0,0,0
2021,MD,Race/Ethnicity,Hispanic,39.5,35.5,1,1
2021,MD,Race/Ethnicity,Non-Hispanic Black,31.3,44.1,1,0
2021,MD,Race/Ethnicity,Non-Hispanic White,34.5,31.2,0,0
2021,MD,Race/Ethnicity,Other,33.8,26.2,0,0
2021,MD,Sex,Female,29.8,35.4,1,0
2021,MD,Sex,Male,37.9,33.3,1,1
2021,MD,Total,Total,33.9,34.3,1,0
2021,ME,Age (years),18 - 24,25.8,21.1,0,0
2021,ME,Age (years),25 - 34,29.5,29.4,0,0
2021,ME,Age (years),35 - 44,31.1,36.5,1,0
2021,ME,Age (years),45 - 54,36.4,39.1,1,1
2021,ME,Age (years),55 - 64,35.9,36.8,1,1
2021,ME,Age (years),65 or older,38.2,27.5,0,1
2021,ME,Education,College graduate,35.6,25.6,0,1
2021,ME,Education,High school graduate,35.5,33.1,1,1
2021,ME,Education,Less than high school,31.7,38.1,1,0
2021,ME,Education,Some college or technical school,31.4,35.1,1,0
2021,ME,Income,"$15,000 - $24,999",31.2,39.0,1,0
2021,ME,Income,"$25,000 - $34,999",35.0,30.7,0,1
2021,ME,Income,"$35,000 - $49,999",33.2,32.8,1,0
2021,ME,Income,"$50,000 - $74,999",32.1,36.7,1,0
2021,ME,Income,"$75,000 or greater",34.4,31.7,1,0
2021,ME,Income,Data not reported,35.3,27.8,0,1
2021,ME,Income,"Less than $15,000",31.4,43.6,1,0
2021,ME,Race/Ethnicity,2 or more races,20.3,44.5,1,0
2021,ME,Race/Ethnicity,American Indian/Alaska Native,45.1,31.5,0,1
2021,ME,Race/Ethnicity,Hispanic,25.6,31.6,0,0
2021,ME,Race/Ethnicity,Non-Hispanic White,34.3,31.8,1,0
2021,ME,Race/Ethnicity,Other,50.3,6.7,0,1
2021,ME,Sex,Female,28.8,32.2,1,0
2021,ME,Sex,Male,39.0,31.6,0,1
2021,ME,Total,Total,34.0,31.9,1,0
2021,MI,Age (years),18 - 24,24.1,22.9,0,0
2021,MI,Age (years),25 - 34,31.6,33.9,1,0
2021,MI,Age (years),35 - 44,35.6,37.0,1,1
2021,MI,Age (years),45 - 54,34.8,40.6,1,1
2021,MI,Age (years),55 - 64,36.0,39.6,1,1
2021,MI,Age (years),65 or older,38.5,31.4,0,1
2021,MI,Education,College graduate,35.8,30.1,0,1
2021,MI,Education,High school graduate,34.8,33.9,1,1
2021,MI,Education,Less than high school,31.4,35.6,1,0
2021,MI,Education,Some college or technical school,33.2,37.9,1,0
2021,MI,Income,"$15,000 - $24,999",28.3,41.3,1,0
2021,MI,Income,"$25,000 - $34,999",32.3,33.7,1,0
2021,MI,Income,"$35,000 - $49,999",36.1,37.4,1,1
2021,MI,Income,"$50,000 - $74,999",37.1,36.0,1,1
2021,MI,Income,"$75,000 or greater",38.2,33.5,1,1
2021,MI,Income,Data not reported,34.3,31.0,0,0
2021,MI,Income,"Less than $15,000",24.7,39.6,1,0
2021,MI,Race/Ethnicity,2 or more races,30.2,35.5,1,0
2021,MI,Race/Ethnicity,American Indian/Alaska Native,42.4,25.9,0,1
2021,MI,Race/Ethnicity,Asian,39.0,9.3,0,1
2021,MI,Race/Ethnicity,Hispanic,33.3,37.0,1,0
2021,MI,Race/Ethnicity,Non-Hispanic Black,32.9,40.8,1,0
2021,MI,Race/Ethnicity,Non-Hispanic White,34.3,34.1,1,0
2021,MI,Race/Ethnicity,Other,36.9,31.2,0,1
2021,MI,Sex,Female,29.0,34.9,1,0
2021,MI,Sex,Male,39.1,33.9,1,1
2021,MI,Total,Total,34.2,34.4,1,0
2021,MN,Age (years),18 - 24,25.5,17.5,0,0
2021,MN,Age (years),25 - 34,32.1,31.5,0,0
2021,MN,Age (years),35 - 44,35.9,35.8,1,1
2021,MN,Age (years),45 - 54,35.1,38.3,1,1
2021,MN,Age (years),55 - 64,37.1,37.3,1,1
2021,MN,Age (years),65 or older,38.8,30.8,0,1
2021,MN,Education,College graduate,37.5,27.4,0,1
2021,MN,Education,High school graduate,35.2,33.1,1,1
2021,MN,Education,Less than high school,30.5,35.9,1,0
2021,MN,Education,Some college or technical school,32.5,36.1,1,0
2021,MN,Income,"$15,000 - $24,999",31.9,37.8,1,0
2021,MN,Income,"$25,000 - $34,999",31.2,35.6,1,0
2021,MN,Income,"$35,000 - $49,999",34.0,34.8,1,0
2021,MN,Income,"$50,000 - $74,999",35.0,33.7,1,1
2021,MN,Income,"$75,000 or greater",34.4,36.3,1,0
2021,MN,Income,Data not reported,36.7,28.0,0,1
2021,MN,Income,"Less than $15,000",28.4,40.1,1,0
2021,MN,Race/Ethnicity,2 or more races,31.0,36.3,1,0
2021,MN,Race/Ethnicity,American Indian/Alaska Native,37.1,41.5,1,1
2021,MN,Race/Ethnicity,Asian,28.5,21.9,0,0
2021,MN,Race/Ethnicity,Hispanic,36.1,34.1,1,1
2021,MN,Race/Ethnicity,Non-Hispanic Black,31.5,36.4,1,0
2021,MN,Race/Ethnicity,Non-Hispanic White,35.2,32.4,1,1
2021,MN,Sex,Female,28.9,31.0,0,0
2021,MN,Sex,Male,40.2,33.7,1,1
2021,MN,Total,Total,34.8,32.4,1,1
2021,MO,Age (years),18 - 24,21.5,26.3,0,0
2021,MO,Age (years),25 - 34,30.2,36.5,1,0
2021,MO,Age (years),35 - 44,30.9,42.7,1,0
2021,MO,Age (years),45 - 54,32.9,43.6,1,0
2021,MO,Age (years),55 - 64,35.9,41.5,1,1
2021,MO,Age (years),65 or older,35.7,32.5,1,1
2021,MO,Education,College graduate,33.5,30.5,0,0
2021,MO,Education,High school graduate,32.1,39.3,1,0
2021,MO,Education,Less than high school,29.5,39.3,1,0
2021,MO,Education,Some college or technical school,31.2,40.5,1,0
2021,MO,Income,"$15,000 - $24,999",28.8,43.1,1,0
2021,MO,Income,"$25,000 - $34,999",29.8,39.8,1,0
2021,MO,Income,"$35,000 - $49,999",30.9,41.1,1,0
2021,MO,Income,"$50,000 - $74,999",31.8,40.3,1,0
2021,MO,Income,"$75,000 or greater",35.2,37.2,1,1
2021,MO,Income,Data not reported,33.7,32.1,1,0
2021,MO,Income,"Less than $15,000",26.1,41.7,1,0
2021,MO,Race/Ethnicity,2 or more races,32.4,38.2,1,0
2021,MO,Race/Ethnicity,American Indian/Alaska Native,47.5,33.0,1,1
2021,MO,Race/Ethnicity,Asian,19.9,17.4,0,0
2021,MO,Race/Ethnicity,Hispanic,26.5,43.2,1,0
2021,MO,Race/Ethnicity,Non-Hispanic Black,32.8,44.3,1,0
2021,MO,Race/Ethnicity,Non-Hispanic White,32.3,36.8,1,0
2021,MO,Race/Ethnicity,Other,29.0,38.1,1,0
2021,MO,Sex,Female,28.1,36.6,1,0
2021,MO,Sex,Male,35.8,37.8,1,1
2021,MO,Total,Total,32.0,37.3,1,0
2021,MS,Age (years),18 - 24,25.8,26.4,0,0
2021,MS,Age (years),25 - 34,30.1,40.0,1,0
2021,MS,Age (years),35 - 44,39.4,38.8,1,1
2021,MS,Age (years),45 - 54,33.3,51.6,1,0
2021,MS,Age (years),55 - 64,29.5,47.9,1,0
2021,MS,Age (years),65 or older,39.4,31.5,0,1
2021,MS,Education,College graduate,36.7,38.1,1,1
2021,MS,Education,High school graduate,33.3,38.1,1,0
2021,MS,Education,Less than high school,30.4,39.6,1,0
2021,MS,Education,Some college or technical school,33.3,40.5,1,0
2021,MS,Income,"$15,000 - $24,999",27.5,45.3,1,0
2021,MS,Income,"$25,000 - $34,999",29.3,40.6,1,0
2021,MS,Income,"$35,000 - $49,999",31.6,42.7,1,0
2021,MS,Income,"$50,000 - $74,999",36.4,40.7,1,1
2021,MS,Income,"$75,000 or greater",35.2,40.8,1,1
2021,MS,Income,Data not reported,38.3,33.9,1,1
2021,MS,Income,"Less than $15,000",26.7,39.7,1,0
2021,MS,Race/Ethnicity,Non-Hispanic Black,30.4,47.0,1,0
2021,MS,Race/Ethnicity,Non-Hispanic White,34.9,34.8,1,1
2021,MS,Sex,Female,29.8,41.5,1,0
2021,MS,Sex,Male,37.5,36.7,1,1
2021,MS,Total,Total,33.6,39.1,1,0
2021,MT,Age (years),18 - 24,28.6,18.9,0,0
2021,MT,Age (years),25 - 34,31.2,32.6,1,0
2021,MT,Age (years),35 - 44,35.2,33.2,1,1
2021,MT,Age (years),45 - 54,35.8,36.0,1,1
2021,MT,Age (years),55 - 64,37.6,36.5,1,1
2021,MT,Age (years),65 or older,37.7,30.9,0,1
2021,MT,Education,College graduate,37.8,25.1,0,1
2021,MT,Education,High school graduate,33.4,35.4,1,0
2021,MT,Education,Less than high school,30.8,33.1,1,0
2021,MT,Education,Some college or technical school,34.6,34.3,1,0
2021,MT,Income,"$15,000 - $24,999",28.8,34.3,1,0
2021,MT,Income,"$25,000 - $34,999",33.1,32.6,1,0
2021,MT,Income,"$35,000 - $49,999",34.9,32.6,1,1
2021,MT,Income,"$50,000 - $74,999",37.3,33.8,1,1
2021,MT,Income,"$75,000 or greater",37.0,35.7,1,1
2021,MT,Income,Data not reported,35.5,27.5,0,1
2021,MT,Income,"Less than $15,000",34.9,35.2,1,1
2021,MT,Race/Ethnicity,2 or more races,42.2,26.8,0,1
2021,MT,Race/Ethnicity,American Indian/Alaska Native,32.2,39.6,1,0
2021,MT,Race/Ethnicity,Hispanic,22.4,40.2,1,0
2021,MT,Race/Ethnicity,Non-Hispanic White,35.7,30.9,0,1
2021,MT,Sex,Female,28.8,31.9,1,0
2021,MT,Sex,Male,40.6,31.7,1,1
2021,MT,Total,Total,35.0,31.8,1,1
2021,NC,Age (years),18 - 24,28.1,20.5,0,0
2021,NC,Age (years),25 - 34,33.1,33.9,1,0
2021,NC,Age (years),35 - 44,31.1,43.2,1,0
2021,NC,Age (years),45 - 54,32.3,38.4,1,0
2021,NC,Age (years),55 - 64,33.4,45.2,1,0
2021,NC,Age (years),65 or older,35.3,33.0,1,1
2021,NC,Education,College graduate,35.5,29.5,0,1
2021,NC,Education,High school graduate,33.2,39.0,1,0
2021,NC,Education,Less than high school,23.1,44.1,1,0
2021,NC,Education,Some college or technical school,32.8,36.5,1,0
2021,NC,Income,"$15,000 - $24,999",23.8,46.5,1,0
2021,NC,Income,"$25,000 - $34,999",32.4,39.1,1,0
2021,NC,Income,"$35,000 - $49,999",34.5,38.7,1,0
2021,NC,Income,"$50,000 - $74,999",36.0,34.8,1,1
2021,NC,Income,"$75,000 or greater",34.8,35.4,1,1
2021,NC,Income,Data not reported,34.3,31.2,0,0
2021,NC,Income,"Less than $15,000",18.0,48.0,1,0
2021,NC,Race/Ethnicity,2 or more races,29.1,41.3,1,0
2021,NC,Race/Ethnicity,American Indian/Alaska Native,40.4,33.8,1,1
2021,NC,Race/Ethnicity,Asian,34.4,16.8,0,0
2021,NC,Race/Ethnicity,Hispanic,37.5,32.0,1,1
2021,NC,Race/Ethnicity,Non-Hispanic Black,26.8,51.5,1,0
2021,NC,Race/Ethnicity,Non-Hispanic White,33.4,32.5,1,0
2021,NC,Sex,Female,27.3,37.9,1,0
2021,NC,Sex,Male,38.0,34.1,1,1
2021,NC,Total,Total,32.6,36.0,1,0
2021,ND,Age (years),18 - 24,28.4,18.0,0,0
2021,ND,Age (years),25 - 34,32.9,32.0,1,0
2021,ND,Age (years),35 - 44,34.0,40.4,1,0
2021,ND,Age (years),45 - 54,37.0,41.9,1,1
2021,ND,Age (years),55 - 64,37.1,42.5,1,1
2021,ND,Age (years),65 or older,38.4,35.6,1,1
2021,ND,Education,College graduate,36.0,31.6,0,1
2021,ND,Education,High school graduate,35.0,33.9,1,1
2021,ND,Education,Less than high school,35.9,41.6,1,1
2021,ND,Education,Some college or technical school,33.4,37.5,1,0
2021,ND,Income,"$15,000 - $24,999",32.9,36.3,1,0
2021,ND,Income,"$25,000 - $34,999",32.1,40.1,1,0
2021,ND,Income,"$35,000 - $49,999",32.8,35.6,1,0
2021,ND,Income,"$50,000 - $74,999",33.1,40.6,1,0
2021,ND,Income,"$75,000 or greater",37.0,33.3,1,1
2021,ND,Income,Data not reported,37.4,31.4,0,1
2021,ND,Income,"Less than $15,000",24.7,44.2,1,0
2021,ND,Race/Ethnicity,2 or more races,59.2,28.0,0,1
2021,ND,Race/Ethnicity,American Indian/Alaska Native,33.4,51.5,1,0
2021,ND,Race/Ethnicity,Hispanic,38.8,37.3,1,1
2021,ND,Race/Ethnicity,Non-Hispanic Black,30.7,28.5,0,0
2021,ND,Race/Ethnicity,Non-Hispanic White,34.6,34.7,1,0
2021,ND,Sex,Female,30.3,33.1,1,0
2021,ND,Sex,Male,38.9,37.1,1,1
2021,ND,Total,Total,34.8,35.2,1,1
2021,NE,Age (years),18 - 24,26.3,19.0,0,0
2021,NE,Age (years),25 - 34,35.7,34.4,1,1
2021,NE,Age (years),35 - 44,35.3,41.0,1,1
2021,NE,Age (years),45 - 54,36.0,42.0,1,1
2021,NE,Age (years),55 - 64,35.6,42.3,1,1
2021,NE,Age (years),65 or older,38.4,34.9,1,1
2021,NE,Education,College graduate,38.8,31.2,0,1
2021,NE,Education,High school graduate,33.3,36.3,1,0
2021,NE,Education,Less than high school,33.9,39.8,1,0
2021,NE,Education,Some college or technical school,33.2,39.0,1,0
2021,NE,Income,"$15,000 - $24,999",30.8,37.3,1,0
2021,NE,Income,"$25,000 - $34,999",35.0,37.3,1,1
2021,NE,Income,"$35,000 - $49,999",36.7,36.5,1,1
2021,NE,Income,"$50,000 - $74,999",34.9,37.7,1,1
2021,NE,Income,"$75,000 or greater",35.8,37.2,1,1
2021,NE,Income,Data not reported,35.7,33.1,1,1
2021,NE,Income,"Less than $15,000",30.3,39.5,1,0
2021,NE,Race/Ethnicity,2 or more races,28.4,46.1,1,0
2021,NE,Race/Ethnicity,American Indian/Alaska Native,32.5,47.4,1,0
2021,NE,Race/Ethnicity,Asian,32.5,16.3,0,0
2021,NE,Race/Ethnicity,Hispanic,41.0,36.9,1,1
2021,NE,Race/Ethnicity,Non-Hispanic Black,33.2,39.3,1,0
2021,NE,Race/Ethnicity,Non-Hispanic White,34.5,35.8,1,0
2021,NE,Sex,Female,30.1,35.0,1,0
2021,NE,Sex,Male,39.7,36.8,1,1
2021,NE,Total,Total,35.0,35.9,1,1
2021,NH,Age (years),18 - 24,28.7,17.0,0,0
2021,NH,Age (years),25 - 34,31.4,27.8,0,0
2021,NH,Age (years),35 - 44,34.2,39.7,1,0
2021,NH,Age (years),45 - 54,33.8,38.8,1,0
2021,NH,Age (years),55 - 64,37.1,34.0,1,1
2021,NH,Age (years),65 or older,41.1,25.9,0,1
2021,NH,Education,College graduate,35.6,26.3,0,1
2021,NH,Education,High school graduate,36.2,34.0,1,1
2021,NH,Education,Less than high school,31.9,32.9,1,0
2021,NH,Education,Some college or technical school,35.1,32.1,1,1
