yearstart,yearend,locationabbr,locationdesc,datasource,class,topic,question,data_value_type,data_value,data_value_alt,low_confidence_limit,high_confidence_limit,sample_size,income,geolocation,classid,topicid,questionid,datavaluetypeid,locationid,stratificationcategory1,stratification1,stratificationcategoryid1,stratificationid1,age_years,race_ethnicity,data_value_footnote_symbol,data_value_footnote,education,sex,total
2011,2011,WY,Wyoming,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,,,,,,,"{'latitude': '43.235541343', 'longitude': '-108.109830353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q037,VALUE,56,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,,Non-Hispanic Black,-,Data not available because sample size is insufficient or data not reported.,,,
2011,2011,WY,Wyoming,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,35.3,35.3,33.6,37.2,5973,,"{'latitude': '43.235541343', 'longitude': '-108.109830353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q037,VALUE,56,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,,Non-Hispanic White,,,,,
2011,2011,WY,Wyoming,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,,,,,,,"{'latitude': '43.235541343', 'longitude': '-108.109830353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q037,VALUE,56,Race/Ethnicity,Other,RACE,RACEOTH,,Other,-,Data not available because sample size is insufficient or data not reported.,,,
2011,2011,WY,Wyoming,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,36.3,36.3,33.4,39.3,2082,,"{'latitude': '43.235541343', 'longitude': '-108.109830353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q037,VALUE,56,Education,Some college or technical school,EDU,EDUCOTEC,,,,,Some college or technical sch,,
2011,2011,WY,Wyoming,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,36.3,36.3,34.6,38.0,6565,,"{'latitude': '43.235541343', 'longitude': '-108.109830353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q037,VALUE,56,Total,Total,OVR,OVERALL,,,,,,,Total
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,34.5,34.5,33.8,35.2,74022,"$15,000 - $24,999",,OWS,OWS1,Q037,VALUE,59,Income,"$15,000 - $24,999",INC,INC1525,,,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,35.5,35.5,34.6,36.4,48923,"$25,000 - $34,999",,OWS,OWS1,Q037,VALUE,59,Income,"$25,000 - $34,999",INC,INC2535,,,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,37.1,37.1,36.3,37.9,61329,"$35,000 - $49,999",,OWS,OWS1,Q037,VALUE,59,Income,"$35,000 - $49,999",INC,INC3550,,,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,37.5,37.5,36.8,38.3,64664,"$50,000 - $74,999",,OWS,OWS1,Q037,VALUE,59,Income,"$50,000 - $74,999",INC,INC5075,,,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,38.3,38.3,37.8,38.9,110079,"$75,000 or greater",,OWS,OWS1,Q037,VALUE,59,Income,"$75,000 or greater",INC,INC75PLUS,,,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,26.3,26.3,25.2,27.3,20703,,,OWS,OWS1,Q037,VALUE,59,Age (years),18 - 24,AGEYR,AGEYR1824,18 - 24,,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,34.0,34.0,31.6,36.4,8405,,,OWS,OWS1,Q037,VALUE,59,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,,2 or more races,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,34.0,34.0,33.2,34.8,44407,,,OWS,OWS1,Q037,VALUE,59,Age (years),25 - 34,AGEYR,AGEYR2534,25 - 34,,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,37.0,37.0,36.2,37.7,59974,,,OWS,OWS1,Q037,VALUE,59,Age (years),35 - 44,AGEYR,AGEYR3544,35 - 44,,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,37.0,37.0,36.4,37.6,85743,,,OWS,OWS1,Q037,VALUE,59,Age (years),45 - 54,AGEYR,AGEYR4554,45 - 54,,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,38.6,38.6,38.0,39.2,104938,,,OWS,OWS1,Q037,VALUE,59,Age (years),55 - 64,AGEYR,AGEYR5564,55 - 64,,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,39.5,39.5,39.0,39.9,151748,,,OWS,OWS1,Q037,VALUE,59,Age (years),65 or older,AGEYR,AGEYR65PLUS,65 or older,,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,34.6,34.6,32.1,37.2,6633,,,OWS,OWS1,Q037,VALUE,59,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,,American Indian/Alaska Native,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,30.5,30.5,28.7,32.4,8350,,,OWS,OWS1,Q037,VALUE,59,Race/Ethnicity,Asian,RACE,RACEASN,,Asian,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,36.8,36.8,36.4,37.3,162572,,,OWS,OWS1,Q037,VALUE,59,Education,College graduate,EDU,EDUCOGRAD,,,,,College graduate,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,33.4,33.4,32.6,34.2,61938,Data not reported,,OWS,OWS1,Q037,VALUE,59,Income,Data not reported,INC,INCNR,,,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,29.4,29.4,29.1,29.8,278617,,,OWS,OWS1,Q037,VALUE,59,Sex,Female,SEX,FEMALE,,,,,,Female,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,33.0,33.0,26.8,39.8,892,,,OWS,OWS1,Q037,VALUE,59,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI,,Hawaiian/Pacific Islander,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,35.9,35.9,35.3,36.4,138961,,,OWS,OWS1,Q037,VALUE,59,Education,High school graduate,EDU,EDUHSGRAD,,,,,High school graduate,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,38.8,38.8,37.7,39.8,28873,,,OWS,OWS1,Q037,VALUE,59,Race/Ethnicity,Hispanic,RACE,RACEHIS,,Hispanic,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,31.6,31.6,30.7,32.6,49576,"Less than $15,000",,OWS,OWS1,Q037,VALUE,59,Income,"Less than $15,000",INC,INCLESS15,,,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,35.3,35.3,34.4,36.3,41011,,,OWS,OWS1,Q037,VALUE,59,Education,Less than high school,EDU,EDUHS,,,,,Less than high school,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,42.1,42.1,41.6,42.5,191914,,,OWS,OWS1,Q037,VALUE,59,Sex,Male,SEX,MALE,,,,,,Male,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,34.6,34.6,33.7,35.6,38110,,,OWS,OWS1,Q037,VALUE,59,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,,Non-Hispanic Black,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,35.7,35.7,35.4,36.0,371552,,,OWS,OWS1,Q037,VALUE,59,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,,Non-Hispanic White,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,36.4,36.4,32.7,40.3,2669,,,OWS,OWS1,Q037,VALUE,59,Race/Ethnicity,Other,RACE,RACEOTH,,Other,,,,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,35.1,35.1,34.5,35.6,127112,,,OWS,OWS1,Q037,VALUE,59,Education,Some college or technical school,EDU,EDUCOTEC,,,,,Some college or technical sch,,
2011,2011,US,National,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,35.8,35.8,35.5,36.1,470531,,,OWS,OWS1,Q037,VALUE,59,Total,Total,OVR,OVERALL,,,,,,,Total
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,,,,,,"$15,000 - $24,999","{'latitude': '13.444304', 'longitude': '144.793731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q037,VALUE,66,Income,"$15,000 - $24,999",INC,INC1525,,,-,Data not available because sample size is insufficient or data not reported.,,,
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,,,,,,"$25,000 - $34,999","{'latitude': '13.444304', 'longitude': '144.793731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q037,VALUE,66,Income,"$25,000 - $34,999",INC,INC2535,,,-,Data not available because sample size is insufficient or data not reported.,,,
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,,,,,,"$35,000 - $49,999","{'latitude': '13.444304', 'longitude': '144.793731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q037,VALUE,66,Income,"$35,000 - $49,999",INC,INC3550,,,-,Data not available because sample size is insufficient or data not reported.,,,
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,,,,,,"$50,000 - $74,999","{'latitude': '13.444304', 'longitude': '144.793731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q037,VALUE,66,Income,"$50,000 - $74,999",INC,INC5075,,,-,Data not available because sample size is insufficient or data not reported.,,,
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,,,,,,"$75,000 or greater","{'latitude': '13.444304', 'longitude': '144.793731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q037,VALUE,66,Income,"$75,000 or greater",INC,INC75PLUS,,,-,Data not available because sample size is insufficient or data not reported.,,,
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,,,,,,,"{'latitude': '13.444304', 'longitude': '144.793731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q037,VALUE,66,Age (years),18 - 24,AGEYR,AGEYR1824,18 - 24,,-,Data not available because sample size is insufficient or data not reported.,,,
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,,,,,,,"{'latitude': '13.444304', 'longitude': '144.793731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q037,VALUE,66,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,,2 or more races,-,Data not available because sample size is insufficient or data not reported.,,,
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,,,,,,,"{'latitude': '13.444304', 'longitude': '144.793731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q037,VALUE,66,Age (years),25 - 34,AGEYR,AGEYR2534,25 - 34,,-,Data not available because sample size is insufficient or data not reported.,,,
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,,,,,,,"{'latitude': '13.444304', 'longitude': '144.793731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q037,VALUE,66,Age (years),35 - 44,AGEYR,AGEYR3544,35 - 44,,-,Data not available because sample size is insufficient or data not reported.,,,
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,,,,,,,"{'latitude': '13.444304', 'longitude': '144.793731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q037,VALUE,66,Age (years),45 - 54,AGEYR,AGEYR4554,45 - 54,,-,Data not available because sample size is insufficient or data not reported.,,,
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,,,,,,,"{'latitude': '13.444304', 'longitude': '144.793731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q037,VALUE,66,Age (years),55 - 64,AGEYR,AGEYR5564,55 - 64,,-,Data not available because sample size is insufficient or data not reported.,,,
2011,2011,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,Value,,,,,,,"{'latitude': '13.444304', 'longitude': '144.793731', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OWS,OWS1,Q037,VALUE,66,Age (years),65 or older,AGEYR,AGEYR65PLUS,65 or older,,-,Data not available because sample size is insufficient or data not reported.,,,
